index_col	content	data	like	place	tags	comment
166	#밤준스냅 출발 그리고 도착이호테우해변에 있는 말 등대와 제주도로 도착하는 비행기.이 사진은 제주도를 떠나기 전 마지막으로 들러서 찍은 사진이에요.누군가에게는 도착이 누군가에게는 출발이 다가오고 있어요.어떻게보면 시작과 마무리!! 일도 여행도 말이에요.좋은 출발과 시작이 있었다면 안전한 도착과 좋은 마무리도 필요하겠죠!?누군가의 출발을 누군가의 도착을 또 누군가의 진행중을 응원합니다😊----------------------------------📷 Canon Eos R + Canon RF 35mm 1.8 stm----------------------------------#여행스냅 #개인스냅 #스냅사진 #스냅촬영 #여행사진 #사진여행 #개인모델 #인물사진 #일상스냅 #개인촬영 #캐논 #canon #canonkoera #photo #캐논코리아 #캐논이미지스토밍 #제주 #제주여행 #제주사진 #제주스냅#국내여행지 #여행다녀왔습니다 #사진스타그램 #제주도 #바다 #이호테우해뵨 #말등대 #감성사진 #프로필사진	2020-12-07	156		"['#밤준스냅', '#여행스냅', '#개인스냅', '#스냅사진', '#스냅촬영', '#여행사진', '#사진여행', '#개인모델', '#인물사진', '#일상스냅', '#개인촬영', '#캐논', '#canon', '#canonkoera', '#photo', '#캐논코리아', '#캐논이미지스토밍', '#제주', '#제주여행', '#제주사진', '#제주스냅', '#국내여행지', '#여행다녀왔습니다', '#사진스타그램', '#제주도', '#바다', '#이호테우해뵨', '#말등대', '#감성사진', '#프로필사진']"	 
167	💛	2020-12-07	23	어달리 투썸플레이스	[]	 
168	"코로나야 물러가 놀러가고싶어, #정이안가"	2020-12-07	52		['#정이안가']	 
169	여기가 바로노을이 예쁜 #와온해변 이에요.⠀⠀예쁘다는 얘기는 많이 들었지만 이렇게 아름다울수가 🌅 💛⠀⠀빨갛게 물들어 있는 시간이 생각보다 오래가서이 행복한 시간을 여유있게 즐길 수 있었어요.한적하게 걷기 좋은 곳이 많은 순천진짜 완전 강추. 힐링 제대로#여행스타그램 #걷기좋은곳 #노을맛집⠀⠀⠀⠀	2020-12-07	683	와온해변	"['#와온해변', '#여행스타그램', '#걷기좋은곳', '#노을맛집⠀⠀⠀⠀']"	 
170	⠀추운 겨울이 지나고따뜻한 봄이오면 예전처럼 맘껏 꽃놀이 다니고싶어요🌸⠀코로나야 이제 제발 좀 가줄래?!😠😖⠀내일부터는 다시 영하권 추위로 들어선다고 하네요모두들 감기 안걸리도록 조심하셔요🙏⠀⠀	2020-12-07	54	"Daegu, South Korea"	[]	 
171	"➡️▫️🔹️🔸️▪️.미술작품 전시공간 같았던작은시골마을.가던 길 잠시 멈춰 서서눈에 쏙 들어왔던 작품.유리 모자이크로 표현한배우 송강호님, 가야의 악사 우륵,지역 주민의 모습..#미술작품 주제 #가야를찾아주세요 #문화마을"	2020-12-07	273		"['#미술작품', '#가야를찾아주세요', '#문화마을']"	 
172	"#설정샷이런 사진 찍어보고 싶었어요,🙈⠀⠀⠀#소소in한국#호캉스"	2020-12-07	134	L'Escape Hotel	"['#설정샷이런', '#소소in한국', '#호캉스']"	 
173	"⠀✨돈받고 충주를 여행하는 방법! #충주여행공모전✨#랜선여행 도 가능! 직접 가지 않아도 참여 가능해요!🔥⠀💜 총 시상 54개!총 상금 2000만원! 💜상을 많이줘서 왠지 도전만 하면 바로 상받을 수 있을 것 같아!얼른 지원하러 가요!😋⠀🔸 응모기간: 11월 18일 ~ 12월 16일⠀🔸 참여부문(1) 충주여행 추억팔이: 2020년 찍은 충주여행 사진 or 영상으로 지원!⠀(2) 언택트 충주여행: 충주를 여행하고 싶은 마음을 담은 합성사진 or 영상으로 지원!(*합성사진은 3,4,5번 이미지를 사용해야함.원본은 충주여행(@chungju_travel ) 채널에서 받을 수 있어요)⠀🔸 문의는 카카오톡 @충주시(충주체험관광센터)⠀-⠀#국내여행 #국내여행지 #국내여행지추천 #국내여행추천 #여행 #여행스타그램 #인생샷 #인생샷스팟 #여행사진 #여행포즈 #힐링 #휴가 #충주여행 #충주여행지 #충주여행추천 #충주여행지추천 #충주갈만한곳"	2020-12-07	635		"['#충주여행공모전✨', '#랜선여행', '#국내여행', '#국내여행지', '#국내여행지추천', '#국내여행추천', '#여행', '#여행스타그램', '#인생샷', '#인생샷스팟', '#여행사진', '#여행포즈', '#힐링', '#휴가', '#충주여행', '#충주여행지', '#충주여행추천', '#충주여행지추천', '#충주갈만한곳']"	 
174	"제각각 다른 표정을 가진 다양한 장승들! 칠갑산 장승공원에는 미국, 캐나다, 멕시코 등 국내외 장승 350여 개가 재현되어 있답니다.@@친구야, 너랑 똑 닮은 장승 찾으러 가자😛#청양여행 #청양일기 #칠갑산 #장승공원"	2020-12-07	102		"['#청양여행', '#청양일기', '#칠갑산', '#장승공원']"	 
175	대관령 양떼목장은 먹이주기체험도 좋지만 무엇보다 이 넓디넓은 산책로경치가 최고지요~^^ 영화에 나오는푸른 초원위의 언덕  딱 요 느낌 ㅋㅋ#대관령여행#대관령양떼목장🐏#대관령양떼목장#대관령가볼만한곳#일상여행#일상을여행으로#여행유튜버#여행그램#여행스타그램#여행스타그램✈️#여행블로거#대한민국구석구석#국내여행#국내여행지#여미#여행다녀왔습니다#오오티디룩#ootdfashion#난타#nanta#예술가#떵쥬#여행자#travelislife#travelyoutuber#travelblogger#koreatravel#travelgram_korea#travelstagram#travelkorea	2020-12-07	170	대관령양떼목장	"['#대관령여행', '#대관령양떼목장🐏', '#대관령양떼목장', '#대관령가볼만한곳', '#일상여행', '#일상을여행으로', '#여행유튜버', '#여행그램', '#여행스타그램', '#여행스타그램✈️', '#여행블로거', '#대한민국구석구석', '#국내여행', '#국내여행지', '#여미', '#여행다녀왔습니다', '#오오티디룩', '#ootdfashion', '#난타', '#nanta', '#예술가', '#떵쥬', '#여행자', '#travelislife', '#travelyoutuber', '#travelblogger', '#koreatravel', '#travelgram_korea', '#travelstagram', '#travelkorea']"	 
176	소중한 내 친구들  ෆ ꈍ◡ꈍ ෆ 미리 메리크리스마스 🎅🏻🦌🎄	2020-12-07	295		[]	 
177	"당일치기로 후다닥 다녀오기 좋음! 산과 바다 둘 다 이렇게 예뻐도 되냐구ㅎ@내가 속초 싫어하는 사람 본 적이 없다!!ㅤ영금정해수욕장만 보기 아쉬우니깐 좀 더 탁 트인 바다 보러!일출, 일몰 때 가면 더 예쁠 것 같은 곳📍 강원 속초시 영금정로 43ㅤ속초해수욕장동해의 파란 바다 보면서 속초의 랜드마크 같은 ㅅㅊ구조물에서 사진 찍어야 속초 여행 왔다~ 느낌!📍 강원 속초시 조양동 속초해수욕장ㅤ스테이오롯이설악산뷰가 보이는 카페어디 앉아서 찍던 그곳이 바로 포토존!📍 강원 속초시 관광로408번길 42ㅤ권금성설악 소공원에서 케이블카 타고 올라가면 있는 곳날씨 좋을 때 설악산 뷰 최고...📍 강원 속초시 설악동ㅤ김예진님 (@k_jjini_)ㅤ📍현재 대한민국은 수도권 기준 '사회적 거리두기 2.5단계'를 진행 중입니다. (각 지역별로 상이하니 지역별 참고 부탁드립니다.)📍 당신과 나, 우리 모두를 위한 마스크 착용은 필수입니다."	2020-12-07	"1,215"		[]	 
178	해산물 만만세🐚🦑🦐🦞	2020-12-07	104	기장 연화리	[]	 
179	"그랜드 조선 부산(Grand Josun Busan)룸 타입; 이그제큐티브 스위트여행을 지난 11월 초에 다녀왔어요. 그랜드 조선 부산은 원래 예전 노보텔 자리였죠 (예전에 갔었던 기억이 날랑말랑 하네요.) 원래 8월 개장날에 맞춰서 프리미어룸으로 예약했었는데 개장이 연기되는 바람에... 숙박권 받아서 가지고 있다가 11월 초 월요일에 하루 묶었습니다.그러고 도착해서 체크인을 하는데 직원분이 업그레이드를 시켜주신다고 하시더라고요. 월요일이라 업그레이드 뭔가 안시켜줄거 같았는데 업그레이드가 되었다고 해서 기본 스위트 인줄 알았어요. 근데 방에 들어가서 찾아보니까 룸 레이트 상으로 위에서 세번째 룸인거 같더라고요. 그래서 기분 좋게 호텔 여기저기 돌아다니면서 수영장 이용도 하고 라운지로 향해서 음식에 술 좀 마시려고 이브닝 칵테일 타임에 라운지로 갔는데 나오는 음식들이 영 부족 하더라고요. 핫푸드는 없었던거로 기억하고 샐러드,치즈,연어 이런거 나왔던거 같아요. 그래서 저녁에 나가서 밥을 사먹고, 룸으로 음식 사와서 더 먹고 그러고 잤습니다. 그러고 다음날 일어나서 라운지 조식을 먹으러 갔는데ㅋㅋㅋㅋ 조식도 뭐가 없더라고요...(그래서 라운지 안내 종이? 보니까 간단한 메뉴들 제공이라고 써있어서 아... 이랬던 기억이 납니다.) 그래서 정말 간단히 먹고 체크아웃하고 또 밥을 먹었습니다...이번 투숙을 한마디로 정리하자면 '라운지 기대하고 높은 등급의 방을 예약하지 말자' 입니다. 정말 룸 그 자체를 즐기시려는 분께 추천드립니다.+추가로 직원분들은 모두 친절하고 좋으셨습니다ㅎㅎ 뷰도 일품이었고요. 방은 생각보다 복도를 길게해서 그런지 룸이 홈페이지상 기재된 사이즈만큼 커보이지는 않았던거 같습니다. 그래도 뭐 인테리어는 이쁘게 한거 같아서 좋았는데 아쉬운건 나무바닥... 오픈한지 1달 정도 지난 시점이었음에도 여기저기 긁히고 파인 자국들이 보이더라고요... 피트니스는 운동기구의 수가 엄청 다양하다 라는 느낌은 안들었고, 수영장은 새 호텔이라 그런지 컨디션 매우 좋았습니다.  #부산 #부산여행 #호텔 #해운대 #해운대호텔 #그랜드조선부산 #그랜드조선 #호캉스 #호캉스그램 #호캉스즐기기 #국내여행 #국내여행지 #부산호텔 #오션뷰호텔 #오션뷰 #신규호텔"	2020-12-07	15	Grand Josun Busan - 그랜드 조선 부산	"['#부산', '#부산여행', '#호텔', '#해운대', '#해운대호텔', '#그랜드조선부산', '#그랜드조선', '#호캉스', '#호캉스그램', '#호캉스즐기기', '#국내여행', '#국내여행지', '#부산호텔', '#오션뷰호텔', '#오션뷰', '#신규호텔']"	 
180	파우치 자랑하는중	2020-12-07	114	장유	[]	 
181	⠀겨울이 되면 신비롭게 변하는 #인천 #동막해변 🌊꽁꽁 언 바다가 너무 멋져요 ✨⠀⠀📍 주소인천 강화군 화도면 해안남로 1481⠀-⠀여행 기록은 #여기서행복할것 태그♥여행 제보는 DM 또는 이메일로♥⠀#여기서행복할것_인천#여기서행복할것_국내#behappyhere⠀-⠀#국내여행 #국내여행지 #국내여행지추천 #여행 #겨울여행 #여행스타그램 #여행샷 #여행사진 #여행포즈 #힐링 #휴가 #인천여행 #인천여행지 #인천여행추천 #인천여행지추천 #인천갈만한곳 #인천핫플 #인천데이트 #인천데이트코스 #겨울바다 #바다여행	2020-12-07	"1,657"		"['#인천', '#동막해변', '#여기서행복할것', '#여기서행복할것_인천', '#여기서행복할것_국내', '#behappyhere⠀-⠀', '#국내여행', '#국내여행지', '#국내여행지추천', '#여행', '#겨울여행', '#여행스타그램', '#여행샷', '#여행사진', '#여행포즈', '#힐링', '#휴가', '#인천여행', '#인천여행지', '#인천여행추천', '#인천여행지추천', '#인천갈만한곳', '#인천핫플', '#인천데이트', '#인천데이트코스', '#겨울바다', '#바다여행']"	 
182	"💟💟💟""긴장이 풀린 탓인지..""드디어 !긴장이 풀렸어요.🤪🤪2주 동안 맘 졸이느라~~방잠을 참 많이도 설쳤거든요.😴😴오늘 다행히퇴원을 했어요 무사히!!🤗🤗🤗긴장이 풀린탓인지~~졸음이 쏟아지네요.어머님 모셔다 드리고약 처방전까지 알려드리고집에왔어요.옆지기님이 다행히 휴무라 수월했어요.집에 와 직접  라떼를 내렸어요.간만에 라떼가 달달하네요.시럽을 잔뜩 넣고 마신 옆지기님두 달달해 좋대요.이제 한숨 자려구요.자구 일어나 개운하게 시작해야죠.함덕본초불닭발/제주매운맛집/함덕맛집/함덕해수욕장맛집⛱함덕해수욕장🐓함덕매운맛집🐔open 오후4시 ~마지막주문10시40분까지🏝함덕해수욕장까지 도보로5분🏡제주 제주시 조천읍 신북로564🏜요리하는 시인,민턴매니아,바리스타🏝대표메뉴:무뼈닭발,국물닭발,소금구이날개봉,오뎅탕🌱함덕해수욕장근처맛집,함덕서우봉🤳010-5303-7384👉배달의민족👈☘주문가능🌱포장가능(천원할인)https://url.kr/98k3nc#맛제주 #함덕해변 #함덕해변맛집#제주도동쪽맛집#함덕닭발매운맛집 #함덕서우봉#제주도맛집 #함덕본초불닭#조천맛집 #함덕맛집 #국내여행추천 #가을제주여행#맛있는제주 #국내여행지 #함덕매운닭발맛집 #도민맛집 #함덕맛집 #함덕해수욕장 #함덕서우봉해변 #함덕매운맛집추천#제주시맛집 #함덕해수욕장맛집 #함덕해수욕장근처맛집  #함덕추천 #현지인맛집 #본초불닭발함덕점  #본초불닭함덕"	2020-12-07	0		"['#맛제주', '#함덕해변', '#함덕해변맛집', '#제주도동쪽맛집', '#함덕닭발매운맛집', '#함덕서우봉', '#제주도맛집', '#함덕본초불닭', '#조천맛집', '#함덕맛집', '#국내여행추천', '#가을제주여행', '#맛있는제주', '#국내여행지', '#함덕매운닭발맛집', '#도민맛집', '#함덕맛집', '#함덕해수욕장', '#함덕서우봉해변', '#함덕매운맛집추천', '#제주시맛집', '#함덕해수욕장맛집', '#함덕해수욕장근처맛집', '#함덕추천', '#현지인맛집', '#본초불닭발함덕점', '#본초불닭함덕']"	 
